Package , CPU , GPU , DRAM? , Time (sec) 
0.036743164062500000, 0.031005859375000000,  ,  ,  1.442 
0.028076171875000000, 0.023437500000000000,  ,  ,  1.275 
0.023315429687500000, 0.019592285156250000,  ,  ,  1.232 
0.032043457031250000, 0.027526855468750000,  ,  ,  1.258 
0.018432617187500000, 0.014648437500000000,  ,  ,  1.203 
0.019409179687500000, 0.015930175781250000,  ,  ,  1.212 
0.043823242187500000, 0.036193847656250000,  ,  ,  1.165 
0.018005371093750000, 0.014587402343750000,  ,  ,  1.24 
0.023925781250000000, 0.019836425781250000,  ,  ,  1.155 
0.039306640625000000, 0.031005859375000000,  ,  ,  1.216 
