Package , CPU , GPU , DRAM? , Time (sec) 
0.340026855468750000, 0.266723632812500000,  ,  ,  16.062 
0.264831542968750000, 0.209777832031250000,  ,  ,  14.008 
0.282226562500000000, 0.218200683593750000,  ,  ,  13.486 
0.250915527343750000, 0.209777832031250000,  ,  ,  11.034 
0.276855468750000000, 0.231445312500000000,  ,  ,  11.749 
0.277465820312500000, 0.218688964843750000,  ,  ,  15.179 
0.248840332031250000, 0.186523437500000000,  ,  ,  16.243 
0.253417968750000000, 0.221130371093750000,  ,  ,  10.395 
0.246398925781250000, 0.208679199218750000,  ,  ,  12.294 
0.241210937500000000, 0.205566406250000000,  ,  ,  10.242 
