Package , CPU , GPU , DRAM? , Time (sec) 
0.239990234375000000, 0.203125000000000000,  ,  ,  10.783 
0.213623046875000000, 0.179077148437500000,  ,  ,  10.323 
0.259094238281250000, 0.204223632812500000,  ,  ,  13.443 
0.215332031250000000, 0.171813964843750000,  ,  ,  11.601 
0.271179199218750000, 0.218200683593750000,  ,  ,  12.734 
0.272827148437500000, 0.228271484375000000,  ,  ,  11.063 
0.231994628906250000, 0.176635742187500000,  ,  ,  13.926 
0.226074218750000000, 0.189392089843750000,  ,  ,  10.905 
0.211853027343750000, 0.156066894531250000,  ,  ,  15.779 
0.319519042968750000, 0.268859863281250000,  ,  ,  13.326 
