Package , CPU , GPU , DRAM? , Time (sec) 
0.025634765625000000, 0.018188476562500000,  ,  ,  1.582 
0.000000000000000000, 0.000000000000000000,  ,  ,  1.548 
0.047485351562500000, 0.036987304687500000,  ,  ,  1.268 
0.016235351562500000, 0.012756347656250000,  ,  ,  1.213 
0.013549804687500000, 0.010314941406250000,  ,  ,  1.427 
0.029113769531250000, 0.022338867187500000,  ,  ,  1.25 
0.019531250000000000, 0.014526367187500000,  ,  ,  1.237 
0.011291503906250000, 0.008422851562500000,  ,  ,  1.279 
0.015136718750000000, 0.011413574218750000,  ,  ,  1.319 
0.032165527343750000, 0.025695800781250000,  ,  ,  1.117 
