Package , CPU , GPU , DRAM? , Time (sec) 
0.403137207031250000, 0.357543945312500000,  ,  ,  11.5 
0.269409179687500000, 0.232299804687500000,  ,  ,  10.647 
0.234130859375000000, 0.196716308593750000,  ,  ,  11.108 
0.249023437500000000, 0.205627441406250000,  ,  ,  12.373 
0.224975585937500000, 0.181335449218750000,  ,  ,  13.286 
0.233337402343750000, 0.198547363281250000,  ,  ,  12.043 
0.225219726562500000, 0.195861816406250000,  ,  ,  11.127 
0.241516113281250000, 0.212341308593750000,  ,  ,  10.927 
0.290893554687500000, 0.234619140625000000,  ,  ,  15.655 
0.253967285156250000, 0.212768554687500000,  ,  ,  10.939 
