Package , CPU , GPU , DRAM? , Time (sec) 
0.388977050781250000, 0.290405273437500000,  ,  ,  28.66 
0.433044433593750000, 0.347045898437500000,  ,  ,  23.397 
0.436889648437500000, 0.349182128906250000,  ,  ,  24.377 
0.432250976562500000, 0.354614257812500000,  ,  ,  22.574 
0.467041015625000000, 0.387939453125000000,  ,  ,  21.545 
0.452148437500000000, 0.380920410156250000,  ,  ,  20.705 
0.482849121093750000, 0.408386230468750000,  ,  ,  20.534 
0.482482910156250000, 0.407836914062500000,  ,  ,  20.723 
0.469482421875000000, 0.381835937500000000,  ,  ,  24.9 
0.414489746093750000, 0.323059082031250000,  ,  ,  25.769 
