Package , CPU , GPU , DRAM? , Time (sec) 
6.038696289062500000, 5.317016601562500000,  ,  ,  192.56 
6.451293945312500000, 5.677917480468750000,  ,  ,  206.71 
6.448364257812500000, 5.608276367187500000,  ,  ,  205.817 
5.939208984375000000, 5.169799804687500000,  ,  ,  198.761 
6.504394531250000000, 5.699768066406250000,  ,  ,  214.376 
9.160644531250000000, 8.077941894531250000,  ,  ,  213.778 
10.757080078125000000, 9.486816406250000000,  ,  ,  229.547 
8.163452148437500000, 7.151672363281250000,  ,  ,  216.453 
7.367736816406250000, 6.402648925781250000,  ,  ,  209.051 
7.307617187500000000, 6.349731445312500000,  ,  ,  203.097 
