Package , CPU , GPU , DRAM? , Time (sec) 
0.956237792968750000, 0.821472167968750000,  ,  ,  23.595 
0.665954589843750000, 0.548278808593750000,  ,  ,  23.643 
0.578491210937500000, 0.478454589843750000,  ,  ,  21.442 
0.583190917968750000, 0.490783691406250000,  ,  ,  24.29 
0.677673339843750000, 0.571777343750000000,  ,  ,  24.019 
0.873718261718750000, 0.770751953125000000,  ,  ,  22.853 
0.599670410156250000, 0.499023437500000000,  ,  ,  23.421 
0.575561523437500000, 0.470397949218750000,  ,  ,  25.872 
0.691650390625000000, 0.576110839843750000,  ,  ,  26.472 
0.588989257812500000, 0.492614746093750000,  ,  ,  23.155 
