Package , CPU , GPU , DRAM? , Time (sec) 
0.251770019531250000, 0.211975097656250000,  ,  ,  10.943 
0.246276855468750000, 0.207580566406250000,  ,  ,  11.048 
0.268920898437500000, 0.208374023437500000,  ,  ,  16.426 
0.258056640625000000, 0.206726074218750000,  ,  ,  14.441 
0.240112304687500000, 0.197326660156250000,  ,  ,  12.69 
0.222351074218750000, 0.173400878906250000,  ,  ,  15.388 
0.225708007812500000, 0.186828613281250000,  ,  ,  16.263 
0.267761230468750000, 0.237243652343750000,  ,  ,  10.962 
0.228393554687500000, 0.193420410156250000,  ,  ,  11.081 
0.213562011718750000, 0.166625976562500000,  ,  ,  14.263 
