Package , CPU , GPU , DRAM? , Time (sec) 
0.221008300781250000, 0.172424316406250000,  ,  ,  13.565 
0.212402343750000000, 0.175903320312500000,  ,  ,  12.358 
0.272583007812500000, 0.230895996093750000,  ,  ,  11.69 
0.241210937500000000, 0.189025878906250000,  ,  ,  13.879 
0.236083984375000000, 0.198120117187500000,  ,  ,  11.708 
0.198974609375000000, 0.162475585937500000,  ,  ,  11.897 
0.206787109375000000, 0.161193847656250000,  ,  ,  14.887 
0.224609375000000000, 0.183349609375000000,  ,  ,  14.561 
0.210388183593750000, 0.179321289062500000,  ,  ,  11.271 
0.212768554687500000, 0.179443359375000000,  ,  ,  12.34 
