Package , CPU , GPU , DRAM? , Time (sec) 
0.565368652343750000, 0.466979980468750000,  ,  ,  23.018 
0.493835449218750000, 0.410583496093750000,  ,  ,  22.614 
0.440063476562500000, 0.349975585937500000,  ,  ,  24.686 
0.511169433593750000, 0.409912109375000000,  ,  ,  21.424 
0.599365234375000000, 0.504089355468750000,  ,  ,  21.303 
0.523193359375000000, 0.414123535156250000,  ,  ,  24.192 
0.532104492187500000, 0.432495117187500000,  ,  ,  22.331 
0.488830566406250000, 0.385681152343750000,  ,  ,  23.179 
0.469848632812500000, 0.390991210937500000,  ,  ,  22.007 
0.465759277343750000, 0.386535644531250000,  ,  ,  21.358 
