0,2,3,5,6
C++,126.79158325195313,67.95146484375,14.824237060546874,6136.132
Go,235.14695434570314,123.51356201171875,26.9915771484375,11172.41
Java,170.03470458984376,88.24006958007813,20.12359619140625,8325.059
JavaScript,474.08172607421875,257.21848754882814,54.005029296875,22352.170000000002
OCaml,169.20596313476562,84.54930419921875,20.6691162109375,8555.425
