Language,CPU,GPU,DRAM,Time
C++,0.024627685546875,,,1.4861
Go,23.50657958984375,,,1124.7450000000001
Java,6.182666015625,,,203.96030000000002
JavaScript,0.571966552734375,,,23.8762
OCaml,0.1265380859375,,,8.4214
Python,0.1989501953125,,,13.3505
