Language,CPU,GPU,DRAM,Time
C++,0.0169189453125,,,1.5560000000000003
Go,0.0236083984375,,,1.3556000000000001
Java,6.116448974609375,,,205.74989999999997
JavaScript,0.36312255859375,,,23.318400000000004
OCaml,0.01348876953125,,,1.2769
Python,0.22276611328125,,,11.9605
