Language,CPU,GPU,DRAM,Time
C++,0.017132568359375,,,1.5437999999999998
Go,0.016064453125,,,1.3239999999999998
Java,5.52724609375,,,199.8296
JavaScript,0.35584716796875,,,22.9589
OCaml,0.018585205078125,,,1.2698
Python,0.199566650390625,,,12.388300000000001
