Package , CPU , GPU , DRAM? , Time (sec) 
0.555969238281250000, 0.458801269531250000,  ,  ,  22.887 
0.558715820312500000, 0.463684082031250000,  ,  ,  22.739 
0.645080566406250000, 0.545410156250000000,  ,  ,  22.921 
0.535644531250000000, 0.446777343750000000,  ,  ,  21.548 
0.592224121093750000, 0.484802246093750000,  ,  ,  24.758 
0.542480468750000000, 0.452087402343750000,  ,  ,  21.023 
0.537170410156250000, 0.446899414062500000,  ,  ,  20.801 
0.552001953125000000, 0.457336425781250000,  ,  ,  21.928 
0.538635253906250000, 0.452148437500000000,  ,  ,  20.61 
0.530273437500000000, 0.439941406250000000,  ,  ,  21.735 
